Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,793,8,F:System.Windows.Forms.MessageBoxIcon.Question,,,,,"var result = MessageBox.Show(              this,              Resources.LoseChangesQuestion,              Resources.LoseChangesDialogCaption,              MessageBoxButtons.YesNo,              MessageBoxIcon.Question,              MessageBoxDefaultButton.Button1);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,793,8,T:System.Windows.Forms.MessageBoxButtons,,,,,"var result = MessageBox.Show(              this,              Resources.LoseChangesQuestion,              Resources.LoseChangesDialogCaption,              MessageBoxButtons.YesNo,              MessageBoxIcon.Question,              MessageBoxDefaultButton.Button1);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,793,8,T:System.Windows.Forms.MessageBoxButtons,,,,,"var result = MessageBox.Show(              this,              Resources.LoseChangesQuestion,              Resources.LoseChangesDialogCaption,              MessageBoxButtons.YesNo,              MessageBoxIcon.Question,              MessageBoxDefaultButton.Button1);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,793,8,F:System.Windows.Forms.MessageBoxButtons.YesNo,,,,,"var result = MessageBox.Show(              this,              Resources.LoseChangesQuestion,              Resources.LoseChangesDialogCaption,              MessageBoxButtons.YesNo,              MessageBoxIcon.Question,              MessageBoxDefaultButton.Button1);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,793,8,T:System.Windows.Forms.MessageBox,,,,,"var result = MessageBox.Show(              this,              Resources.LoseChangesQuestion,              Resources.LoseChangesDialogCaption,              MessageBoxButtons.YesNo,              MessageBoxIcon.Question,              MessageBoxDefaultButton.Button1);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,793,8,T:System.Windows.Forms.DialogResult,,,,,"var result = MessageBox.Show(              this,              Resources.LoseChangesQuestion,              Resources.LoseChangesDialogCaption,              MessageBoxButtons.YesNo,              MessageBoxIcon.Question,              MessageBoxDefaultButton.Button1);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,793,8,"M:System.Windows.Forms.MessageBox.Show(System.Windows.Forms.IWin32Window,System.String,System.String,System.Windows.Forms.MessageBoxButtons,System.Windows.Forms.MessageBoxIcon,System.Windows.Forms.MessageBoxDefaultButton)",,,,,"var result = MessageBox.Show(              this,              Resources.LoseChangesQuestion,              Resources.LoseChangesDialogCaption,              MessageBoxButtons.YesNo,              MessageBoxIcon.Question,              MessageBoxDefaultButton.Button1);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,781,12,M:System.Windows.Forms.DataGridView.CancelEdit,,,,,dataGridViewHostsEntries.CancelEdit();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,771,8,P:System.Windows.Forms.DataGridViewRow.DataBoundItem,,,,,if (dataGridViewHostsEntries.CurrentRow?.DataBoundItem != null)          {              var currentEntry = dataGridViewHostsEntries.CurrentHostEntry;              if (currentEntry != null)              {                  HostsFile.Instance.Entries.InsertAfter(currentEntry);              }          }          else          {              dataGridViewHostsEntries.CancelEdit();              HostsFile.Instance.Entries.Add();          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,771,8,T:System.Windows.Forms.DataGridViewRow,,,,,if (dataGridViewHostsEntries.CurrentRow?.DataBoundItem != null)          {              var currentEntry = dataGridViewHostsEntries.CurrentHostEntry;              if (currentEntry != null)              {                  HostsFile.Instance.Entries.InsertAfter(currentEntry);              }          }          else          {              dataGridViewHostsEntries.CancelEdit();              HostsFile.Instance.Entries.Add();          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,771,8,P:System.Windows.Forms.DataGridView.CurrentRow,,,,,if (dataGridViewHostsEntries.CurrentRow?.DataBoundItem != null)          {              var currentEntry = dataGridViewHostsEntries.CurrentHostEntry;              if (currentEntry != null)              {                  HostsFile.Instance.Entries.InsertAfter(currentEntry);              }          }          else          {              dataGridViewHostsEntries.CancelEdit();              HostsFile.Instance.Entries.Add();          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,758,12,M:System.Windows.Forms.DataGridView.CancelEdit,,,,,dataGridViewHostsEntries.CancelEdit();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,748,8,P:System.Windows.Forms.DataGridViewRow.DataBoundItem,,,,,if (dataGridViewHostsEntries.CurrentRow?.DataBoundItem != null)          {              var currentEntry = dataGridViewHostsEntries.CurrentHostEntry;              if (currentEntry != null)              {                  HostsFile.Instance.Entries.InsertBefore(currentEntry);              }          }          else          {              dataGridViewHostsEntries.CancelEdit();              HostsFile.Instance.Entries.Add();          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,748,8,T:System.Windows.Forms.DataGridViewRow,,,,,if (dataGridViewHostsEntries.CurrentRow?.DataBoundItem != null)          {              var currentEntry = dataGridViewHostsEntries.CurrentHostEntry;              if (currentEntry != null)              {                  HostsFile.Instance.Entries.InsertBefore(currentEntry);              }          }          else          {              dataGridViewHostsEntries.CancelEdit();              HostsFile.Instance.Entries.Add();          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,748,8,P:System.Windows.Forms.DataGridView.CurrentRow,,,,,if (dataGridViewHostsEntries.CurrentRow?.DataBoundItem != null)          {              var currentEntry = dataGridViewHostsEntries.CurrentHostEntry;              if (currentEntry != null)              {                  HostsFile.Instance.Entries.InsertBefore(currentEntry);              }          }          else          {              dataGridViewHostsEntries.CancelEdit();              HostsFile.Instance.Entries.Add();          }
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,734,8,T:System.Drawing.Icon,,,,,notifyIcon.Icon =              HostsFile.IsEnabled ?              Resources.HostsFileEditor :              Resources.HostsFileEditorDisabled;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,734,8,T:System.Drawing.Icon,,,,,notifyIcon.Icon =              HostsFile.IsEnabled ?              Resources.HostsFileEditor :              Resources.HostsFileEditorDisabled;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,734,8,T:System.Windows.Forms.NotifyIcon,,,,,notifyIcon.Icon =              HostsFile.IsEnabled ?              Resources.HostsFileEditor :              Resources.HostsFileEditorDisabled;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,734,8,T:System.Drawing.Icon,,,,,notifyIcon.Icon =              HostsFile.IsEnabled ?              Resources.HostsFileEditor :              Resources.HostsFileEditorDisabled;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,734,8,P:System.Windows.Forms.NotifyIcon.Icon,,,,,notifyIcon.Icon =              HostsFile.IsEnabled ?              Resources.HostsFileEditor :              Resources.HostsFileEditorDisabled;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,727,81,P:System.Windows.Forms.Control.Visible,,,,,Visible
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,727,65,P:System.Windows.Forms.Form.ShowInTaskbar,,,,,ShowInTaskbar
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,712,20,T:System.Windows.Forms.Clipboard,,,,,cell.Value = Clipboard.GetText();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,712,20,M:System.Windows.Forms.Clipboard.GetText,,,,,cell.Value = Clipboard.GetText();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,712,20,P:System.Windows.Forms.DataGridViewCell.Value,,,,,cell.Value = Clipboard.GetText();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,710,16,P:System.Windows.Forms.DataGridViewCell.ValueType,,,,,if (cell.ValueType == typeof(string))                  {                      cell.Value = Clipboard.GetText();                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,706,12,T:System.Windows.Forms.DataGridViewSelectedCellCollection,,,,,foreach (                  DataGridViewCell cell in                  dataGridViewHostsEntries.SelectedCells)              {                  if (cell.ValueType == typeof(string))                  {                      cell.Value = Clipboard.GetText();                  }              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,706,12,P:System.Windows.Forms.DataGridView.SelectedCells,,,,,foreach (                  DataGridViewCell cell in                  dataGridViewHostsEntries.SelectedCells)              {                  if (cell.ValueType == typeof(string))                  {                      cell.Value = Clipboard.GetText();                  }              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,693,8,T:System.Windows.Forms.DataGridViewSelectedRowCollection,,,,,"if (dataGridViewHostsEntries.SelectedRows.Count > 0 &&              _clipboardEntries != null)          {              var currentEntry = dataGridViewHostsEntries.CurrentHostEntry;              if (currentEntry != null)              {                  HostsFile.Instance.Entries.Insert(currentEntry, _clipboardEntries);              }                _clipboardEntries = null;          }          else          {              foreach (                  DataGridViewCell cell in                  dataGridViewHostsEntries.SelectedCells)              {                  if (cell.ValueType == typeof(string))                  {                      cell.Value = Clipboard.GetText();                  }              }          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,693,8,P:System.Windows.Forms.DataGridView.SelectedRows,,,,,"if (dataGridViewHostsEntries.SelectedRows.Count > 0 &&              _clipboardEntries != null)          {              var currentEntry = dataGridViewHostsEntries.CurrentHostEntry;              if (currentEntry != null)              {                  HostsFile.Instance.Entries.Insert(currentEntry, _clipboardEntries);              }                _clipboardEntries = null;          }          else          {              foreach (                  DataGridViewCell cell in                  dataGridViewHostsEntries.SelectedCells)              {                  if (cell.ValueType == typeof(string))                  {                      cell.Value = Clipboard.GetText();                  }              }          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,693,8,P:System.Windows.Forms.BaseCollection.Count,,,,,"if (dataGridViewHostsEntries.SelectedRows.Count > 0 &&              _clipboardEntries != null)          {              var currentEntry = dataGridViewHostsEntries.CurrentHostEntry;              if (currentEntry != null)              {                  HostsFile.Instance.Entries.Insert(currentEntry, _clipboardEntries);              }                _clipboardEntries = null;          }          else          {              foreach (                  DataGridViewCell cell in                  dataGridViewHostsEntries.SelectedCells)              {                  if (cell.ValueType == typeof(string))                  {                      cell.Value = Clipboard.GetText();                  }              }          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,691,8,M:System.Windows.Forms.DataGridView.CancelEdit,,,,,dataGridViewHostsEntries.CancelEdit();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,HostsFileEditor.WinForm\HostsFileEditor.WinForm.csproj,File,HostsFileEditor.WinForm\MainForm.cs,687,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,menuContextPaste.ShortcutKeys = keys;
